3.9563 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1200]. Using actual size
4.8606 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000000001C0CB1D0>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000000001C0E7128>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.8606 	EXP 	window1: recordFrameIntervals = False
5.0269 	EXP 	window1: recordFrameIntervals = True
5.2106 	EXP 	window1: recordFrameIntervals = False
5.5851 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.5933 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([0., 0., 0.]), text='Weiter mit Leertaste.', units='height', win=Window(...), wrapWidth=1)
5.5974 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0.  , 0.45]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.5995 	EXP 	Created Picture = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Picture', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), size=array([1.2, 0.4]), texRes=128, units='height', win=Window(...))
5.6012 	EXP 	Created Rating_Dimension = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Rating_Dimension', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.25]), size=array([0.8 , 0.35]), texRes=128, units='height', win=Window(...))
5.6343 	EXP 	text_2: autoDraw = True
5.6343 	EXP 	text_4: autoDraw = True
33.6100 	EXP 	Imported SummarySlides.xlsx as conditions, 7 conditions, 1 params
33.6103 	EXP 	Created sequence: random, trialTypes=7, nReps=1, seed=None
33.6105 	EXP 	New trial (rep=0, index=0): OrderedDict([('ConditionOverview', 'Rating/Neutral.png')])
33.6283 	EXP 	Imported Question_Ratings.xlsx as conditions, 2 conditions, 1 params
33.6285 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
33.6287 	EXP 	New trial (rep=0, index=0): OrderedDict([('Question_Dimension', 'Rating/Valence.png')])
33.7024 	DATA 	Keypress: space
33.7183 	EXP 	text_2: autoDraw = False
33.7183 	EXP 	text_4: autoDraw = False
33.7183 	EXP 	Picture: image = 'Rating/Neutral.png'
33.7183 	EXP 	Rating_Dimension: image = 'Rating/Valence.png'
33.7183 	EXP 	text_3: autoDraw = True
33.7183 	EXP 	Picture: autoDraw = True
33.7183 	EXP 	Rating_Dimension: autoDraw = True
58.1922 	EXP 	New trial (rep=0, index=1): OrderedDict([('Question_Dimension', 'Rating/Arousal.png')])
58.2963 	DATA 	Keypress: 7
58.3061 	EXP 	text_3: autoDraw = False
58.3061 	EXP 	Picture: autoDraw = False
58.3061 	EXP 	Rating_Dimension: autoDraw = False
58.3061 	EXP 	Picture: image = 'Rating/Neutral.png'
58.3061 	EXP 	Rating_Dimension: image = 'Rating/Arousal.png'
58.3061 	EXP 	text_3: autoDraw = True
58.3061 	EXP 	Picture: autoDraw = True
58.3061 	EXP 	Rating_Dimension: autoDraw = True
74.5556 	EXP 	New trial (rep=0, index=1): OrderedDict([('ConditionOverview', 'Rating/Tree.png')])
74.5906 	EXP 	Imported Question_Ratings.xlsx as conditions, 2 conditions, 1 params
74.5908 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
74.5911 	EXP 	New trial (rep=0, index=0): OrderedDict([('Question_Dimension', 'Rating/Valence.png')])
74.6611 	DATA 	Keypress: 8
74.6701 	EXP 	text_3: autoDraw = False
74.6701 	EXP 	Picture: autoDraw = False
74.6701 	EXP 	Rating_Dimension: autoDraw = False
74.6701 	EXP 	Picture: image = 'Rating/Tree.png'
74.6701 	EXP 	Rating_Dimension: image = 'Rating/Valence.png'
74.6701 	EXP 	text_3: autoDraw = True
74.6701 	EXP 	Picture: autoDraw = True
74.6701 	EXP 	Rating_Dimension: autoDraw = True
84.5975 	DATA 	Keypress: 8
84.6146 	EXP 	New trial (rep=0, index=1): OrderedDict([('Question_Dimension', 'Rating/Arousal.png')])
84.6620 	EXP 	text_3: autoDraw = False
84.6620 	EXP 	Picture: autoDraw = False
84.6620 	EXP 	Rating_Dimension: autoDraw = False
84.6620 	EXP 	Picture: image = 'Rating/Tree.png'
84.6620 	EXP 	Rating_Dimension: image = 'Rating/Arousal.png'
84.6620 	EXP 	text_3: autoDraw = True
84.6620 	EXP 	Picture: autoDraw = True
84.6620 	EXP 	Rating_Dimension: autoDraw = True
88.6683 	EXP 	New trial (rep=0, index=2): OrderedDict([('ConditionOverview', 'Rating/Couple.png')])
88.6730 	EXP 	Imported Question_Ratings.xlsx as conditions, 2 conditions, 1 params
88.6731 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
88.6734 	EXP 	New trial (rep=0, index=0): OrderedDict([('Question_Dimension', 'Rating/Valence.png')])
88.7868 	DATA 	Keypress: 9
88.7989 	EXP 	text_3: autoDraw = False
88.7989 	EXP 	Picture: autoDraw = False
88.7989 	EXP 	Rating_Dimension: autoDraw = False
88.7989 	EXP 	Picture: image = 'Rating/Couple.png'
88.7989 	EXP 	Rating_Dimension: image = 'Rating/Valence.png'
88.7989 	EXP 	text_3: autoDraw = True
88.7989 	EXP 	Picture: autoDraw = True
88.7989 	EXP 	Rating_Dimension: autoDraw = True
137.2932 	EXP 	New trial (rep=0, index=1): OrderedDict([('Question_Dimension', 'Rating/Arousal.png')])
137.3343 	DATA 	Keypress: 4
137.3406 	EXP 	text_3: autoDraw = False
137.3406 	EXP 	Picture: autoDraw = False
137.3406 	EXP 	Rating_Dimension: autoDraw = False
137.3406 	EXP 	Picture: image = 'Rating/Couple.png'
137.3406 	EXP 	Rating_Dimension: image = 'Rating/Arousal.png'
137.3406 	EXP 	text_3: autoDraw = True
137.3406 	EXP 	Picture: autoDraw = True
137.3406 	EXP 	Rating_Dimension: autoDraw = True
143.0982 	EXP 	New trial (rep=0, index=3): OrderedDict([('ConditionOverview', 'Rating/Woman.png')])
143.1029 	EXP 	Imported Question_Ratings.xlsx as conditions, 2 conditions, 1 params
143.1031 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
143.1033 	EXP 	New trial (rep=0, index=0): OrderedDict([('Question_Dimension', 'Rating/Valence.png')])
143.3967 	DATA 	Keypress: 2
143.4125 	EXP 	text_3: autoDraw = False
143.4125 	EXP 	Picture: autoDraw = False
